country,iso3,region,year,religion,pct_2010,pct_2020,population_2010,population_2020,diversity_index
United Arab Emirates,ARE,Middle East-North Africa,2020,Other Religions,0.4,0.5,6938363,9448524,5.06
United Arab Emirates,ARE,Middle East-North Africa,2020,Unaffiliated,0.3,0.3,6938363,9448524,5.06
United Kingdom,GBR,Europe,2020,Buddhism,0.4,0.5,63006483,67351862,6.88
United Kingdom,GBR,Europe,2020,Christianity,62.4,49.4,63006483,67351862,6.88
United Kingdom,GBR,Europe,2020,Hinduism,1.5,1.7,63006483,67351862,6.88
United Kingdom,GBR,Europe,2020,Islam,5.3,6.4,63006483,67351862,6.88
United Kingdom,GBR,Europe,2020,Judaism,0.5,0.4,63006483,67351862,6.88
United Kingdom,GBR,Europe,2020,Other Religions,1.2,1.4,63006483,67351862,6.88
United Kingdom,GBR,Europe,2020,Unaffiliated,28.8,40.2,63006483,67351862,6.88
United States,USA,North America,2020,Buddhism,1.2,1.3,311062790,339436159,5.85
United States,USA,North America,2020,Christianity,78.3,64,311062790,339436159,5.85
United States,USA,North America,2020,Hinduism,0.6,0.9,311062790,339436159,5.85
United States,USA,North America,2020,Islam,0.9,1.2,311062790,339436159,5.85
United States,USA,North America,2020,Judaism,1.8,1.7,311062790,339436159,5.85
United States,USA,North America,2020,Other Religions,0.8,1.2,311062790,339436159,5.85
United States,USA,North America,2020,Unaffiliated,16.5,29.7,311062790,339436159,5.85
Uruguay,URY,Latin America-Caribbean,2020,Christianity,61,44.5,3318580,3398968,6.14
Uruguay,URY,Latin America-Caribbean,2020,Islam,0,0.1,3318580,3398968,6.14
Uruguay,URY,Latin America-Caribbean,2020,Judaism,0.5,0.5,3318580,3398968,6.14
Uruguay,URY,Latin America-Caribbean,2020,Other Religions,2.2,2.5,3318580,3398968,6.14
Uruguay,URY,Latin America-Caribbean,2020,Unaffiliated,36.3,52.4,3318580,3398968,6.14
Uzbekistan,UZB,Asia-Pacific,2020,Buddhism,0.1,0,28385507,33586372,0.99
Uzbekistan,UZB,Asia-Pacific,2020,Christianity,3.4,2.8,28385507,33586372,0.99
Uzbekistan,UZB,Asia-Pacific,2020,Hinduism,0.2,0,28385507,33586372,0.99
Uzbekistan,UZB,Asia-Pacific,2020,Islam,95.8,95.6,28385507,33586372,0.99
Uzbekistan,UZB,Asia-Pacific,2020,Judaism,0,0,28385507,33586372,0.99
Uzbekistan,UZB,Asia-Pacific,2020,Other Religions,0,1,28385507,33586372,0.99
Uzbekistan,UZB,Asia-Pacific,2020,Unaffiliated,0.6,0.6,28385507,33586372,0.99
Vanuatu,VUT,Asia-Pacific,2020,Buddhism,0,0,238248,298859,3.26
Vanuatu,VUT,Asia-Pacific,2020,Christianity,82.6,83.5,238248,298859,3.26
Vanuatu,VUT,Asia-Pacific,2020,Hinduism,0,0,238248,298859,3.26
Vanuatu,VUT,Asia-Pacific,2020,Islam,0,0,238248,298859,3.26
Vanuatu,VUT,Asia-Pacific,2020,Judaism,0,0,238248,298859,3.26
Vanuatu,VUT,Asia-Pacific,2020,Other Religions,16.2,15.1,238248,298859,3.26
Vanuatu,VUT,Asia-Pacific,2020,Unaffiliated,1.1,1.4,238248,298859,3.26
Venezuela,VEN,Latin America-Caribbean,2020,Buddhism,0,0,28813101,28444078,2.49
Venezuela,VEN,Latin America-Caribbean,2020,Christianity,89.4,88.1,28813101,28444078,2.49
Venezuela,VEN,Latin America-Caribbean,2020,Islam,0,0,28813101,28444078,2.49
Venezuela,VEN,Latin America-Caribbean,2020,Judaism,0,0,28813101,28444078,2.49
Venezuela,VEN,Latin America-Caribbean,2020,Other Religions,2.1,2.1,28813101,28444078,2.49
Venezuela,VEN,Latin America-Caribbean,2020,Unaffiliated,8.4,9.7,28813101,28444078,2.49
Vietnam,VNM,Asia-Pacific,2020,Buddhism,27.6,23,87455152,98079191,5.62
Vietnam,VNM,Asia-Pacific,2020,Christianity,8.8,8.3,87455152,98079191,5.62
Vietnam,VNM,Asia-Pacific,2020,Hinduism,0.1,0,87455152,98079191,5.62
Vietnam,VNM,Asia-Pacific,2020,Islam,0.1,0.1,87455152,98079191,5.62
Vietnam,VNM,Asia-Pacific,2020,Judaism,0,0,87455152,98079191,5.62
Vietnam,VNM,Asia-Pacific,2020,Other Religions,1.3,0.9,87455152,98079191,5.62
Vietnam,VNM,Asia-Pacific,2020,Unaffiliated,62.1,67.7,87455152,98079191,5.62
Western Sahara,ESH,Middle East-North Africa,2020,Christianity,0.2,0.2,409716,549365,0.1
Western Sahara,ESH,Middle East-North Africa,2020,Islam,99.5,99.6,409716,549365,0.1
Western Sahara,ESH,Middle East-North Africa,2020,Other Religions,0,0,409716,549365,0.1
Western Sahara,ESH,Middle East-North Africa,2020,Unaffiliated,0.3,0.3,409716,549365,0.1
Yemen,YEM,Middle East-North Africa,2020,Buddhism,0,0,26754387,36134864,0.03
Yemen,YEM,Middle East-North Africa,2020,Christianity,0.1,0.1,26754387,36134864,0.03
Yemen,YEM,Middle East-North Africa,2020,Hinduism,0,0,26754387,36134864,0.03
Yemen,YEM,Middle East-North Africa,2020,Islam,99.8,99.9,26754387,36134864,0.03
Yemen,YEM,Middle East-North Africa,2020,Judaism,0,0,26754387,36134864,0.03
Yemen,YEM,Middle East-North Africa,2020,Other Religions,0,0,26754387,36134864,0.03
Yemen,YEM,Middle East-North Africa,2020,Unaffiliated,0.1,0.1,26754387,36134864,0.03
Zambia,ZMB,Sub-Saharan Africa,2020,Buddhism,0,0,13965594,19059395,0.4
Zambia,ZMB,Sub-Saharan Africa,2020,Christianity,97.7,98.3,13965594,19059395,0.4
Zambia,ZMB,Sub-Saharan Africa,2020,Hinduism,0,0,13965594,19059395,0.4
Zambia,ZMB,Sub-Saharan Africa,2020,Islam,0.5,0.5,13965594,19059395,0.4
Zambia,ZMB,Sub-Saharan Africa,2020,Judaism,0,0,13965594,19059395,0.4
Zambia,ZMB,Sub-Saharan Africa,2020,Other Religions,1.7,1.1,13965594,19059395,0.4
Zambia,ZMB,Sub-Saharan Africa,2020,Unaffiliated,0.1,0.1,13965594,19059395,0.4
Zimbabwe,ZWE,Sub-Saharan Africa,2020,Buddhism,0,0,13356548,15526889,2.66
Zimbabwe,ZWE,Sub-Saharan Africa,2020,Christianity,84.4,87.2,13356548,15526889,2.66
Zimbabwe,ZWE,Sub-Saharan Africa,2020,Hinduism,0,0,13356548,15526889,2.66
Zimbabwe,ZWE,Sub-Saharan Africa,2020,Islam,0.5,0.5,13356548,15526889,2.66
Zimbabwe,ZWE,Sub-Saharan Africa,2020,Judaism,0,0,13356548,15526889,2.66
Zimbabwe,ZWE,Sub-Saharan Africa,2020,Other Religions,2.5,1.7,13356548,15526889,2.66
Zimbabwe,ZWE,Sub-Saharan Africa,2020,Unaffiliated,12.5,10.5,13356548,15526889,2.66
