pl_name,hostname,discoverymethod,disc_year,pl_rade,pl_bmasse,pl_orbper,st_teff,ra,dec,planet_type
Kepler-1370 b,Kepler-1370,Transit,2016,1.94,,20.26427,6234,284.5656897,41.7784781,Neptune-like
Kepler-1370 b,Kepler-1370,Transit,2016,1.77,,20.2641684,6292,284.5656897,41.7784781,Neptune-like
Kepler-1370 b,Kepler-1370,Transit,2016,1.84,,20.2641684,6202,284.5656897,41.7784781,Neptune-like
Kepler-527 b,Kepler-527,Transit,2016,2.84,,13.28535633,6388,290.957913,47.4062673,Neptune-like
Kepler-527 b,Kepler-527,Transit,2016,4.03,,13.28536452,6534,290.957913,47.4062673,Jupiter-like
Kepler-527 b,Kepler-527,Transit,2016,2.401,,13.28535633,6208,290.957913,47.4062673,Neptune-like
Kepler-527 b,Kepler-527,Transit,2016,2.18,,13.28535633,6513,290.957913,47.4062673,Neptune-like
Kepler-527 b,Kepler-527,Transit,2016,2.627,,,6208,290.957913,47.4062673,Neptune-like
Kepler-527 b,Kepler-527,Transit,2016,2.18,,13.28535633,6513,290.957913,47.4062673,Neptune-like
Kepler-527 b,Kepler-527,Transit,2016,2.5,,13.285388,6538,290.957913,47.4062673,Neptune-like
Kepler-527 b,Kepler-527,Transit,2016,2.18,,13.28535633,6513,290.957913,47.4062673,Neptune-like
Kepler-1371 b,Kepler-1371,Transit,2016,0.7,,3.4462125,5374,288.8314251,47.5519753,Earth-like
Kepler-1371 b,Kepler-1371,Transit,2016,0.64,,3.4462039,5374,288.8314251,47.5519753,Earth-like
Kepler-1371 b,Kepler-1371,Transit,2016,0.93,,3.446207,5464,288.8314251,47.5519753,Earth-like
Kepler-1371 b,Kepler-1371,Transit,2016,0.73,,3.4462039,5361,288.8314251,47.5519753,Earth-like
Kepler-1371 b,Kepler-1371,Transit,2016,0.943,,,5260,288.8314251,47.5519753,Earth-like
Kepler-1371 b,Kepler-1371,Transit,2016,0.64,,3.4462039,5374,288.8314251,47.5519753,Earth-like
Kepler-1371 b,Kepler-1371,Transit,2016,0.852,,3.4462039,5260,288.8314251,47.5519753,Earth-like
Kepler-1371 b,Kepler-1371,Transit,2016,0.64,,3.4462039,5374,288.8314251,47.5519753,Earth-like
Kepler-1372 b,Kepler-1372,Transit,2016,1.26,,1.311555568,5926,288.8865895,44.8394672,Earth-like
Kepler-1372 b,Kepler-1372,Transit,2016,1.266,,,5928,288.8865895,44.8394672,Earth-like
Kepler-1372 b,Kepler-1372,Transit,2016,1.15,,1.311558909,5926,288.8865895,44.8394672,Earth-like
Kepler-1372 b,Kepler-1372,Transit,2016,1.27,,1.311555568,5677,288.8865895,44.8394672,Earth-like
Kepler-1372 b,Kepler-1372,Transit,2016,1.26,,1.311555568,5926,288.8865895,44.8394672,Earth-like
Kepler-1372 b,Kepler-1372,Transit,2016,1.12,,1.3115613,5870,288.8865895,44.8394672,Earth-like
Kepler-1372 b,Kepler-1372,Transit,2016,1.26,,1.311555568,5926,288.8865895,44.8394672,Earth-like
Kepler-1373 b,Kepler-1373,Transit,2016,1.718,,,6280,285.7520229,39.2491731,Neptune-like
Kepler-1373 b,Kepler-1373,Transit,2016,0.87,,1.29123275,6341,285.7520229,39.2491731,Earth-like
Kepler-1373 b,Kepler-1373,Transit,2016,0.89,,1.291233083,6384,285.7520229,39.2491731,Earth-like
Kepler-1373 b,Kepler-1373,Transit,2016,0.87,,1.29123275,6341,285.7520229,39.2491731,Earth-like
Kepler-1373 b,Kepler-1373,Transit,2016,0.87,,1.29123275,6341,285.7520229,39.2491731,Earth-like
Kepler-1373 b,Kepler-1373,Transit,2016,1.16,,1.29123275,6299,285.7520229,39.2491731,Earth-like
Kepler-1373 b,Kepler-1373,Transit,2016,0.86,,1.2912458,6376,285.7520229,39.2491731,Earth-like
Kepler-1373 b,Kepler-1373,Transit,2016,1.703,,1.29123275,6280,285.7520229,39.2491731,Neptune-like
Kepler-1374 b,Kepler-1374,Transit,2016,2.39,,10.65276707,5614,291.3499783,45.1722521,Neptune-like
Kepler-1374 b,Kepler-1374,Transit,2016,2.39,,10.65276707,5614,291.3499783,45.1722521,Neptune-like
Kepler-1374 b,Kepler-1374,Transit,2016,1.7,,10.652797,5392,291.3499783,45.1722521,Neptune-like
Kepler-1374 b,Kepler-1374,Transit,2016,2.03,,,5607,291.3499783,45.1722521,Neptune-like
Kepler-1366 b,Kepler-1366,Transit,2016,1.27,,2.164570593,3941,285.0648845,41.5548464,Earth-like
Kepler-1366 b,Kepler-1366,Transit,2016,1.28,,2.164570968,3900,285.0648845,41.5548464,Earth-like
Kepler-1366 b,Kepler-1366,Transit,2016,1.28,,2.164570968,3900,285.0648845,41.5548464,Earth-like
Kepler-1366 b,Kepler-1366,Transit,2016,1.566,,,3943,285.0648845,41.5548464,Neptune-like
Kepler-1366 b,Kepler-1366,Transit,2016,1.56,,2.16,,285.0648845,41.5548464,Neptune-like
Kepler-1366 b,Kepler-1366,Transit,2016,1.28,,2.164570968,3900,285.0648845,41.5548464,Earth-like
Kepler-1366 b,Kepler-1366,Transit,2016,1.5,,2.1645503,4025,285.0648845,41.5548464,Neptune-like
Kepler-525 b,Kepler-525,Transit,2016,4.6,,,5506,296.1834239,47.3587776,Jupiter-like
Kepler-525 b,Kepler-525,Transit,2016,2.63,,18.68404933,5573,296.1834239,47.3587776,Neptune-like
Kepler-525 b,Kepler-525,Transit,2016,3.64,,18.68404933,5546,296.1834239,47.3587776,Neptune-like
Kepler-525 b,Kepler-525,Transit,2016,3.64,,18.68404933,5546,296.1834239,47.3587776,Neptune-like
Kepler-525 b,Kepler-525,Transit,2016,4.564,,18.68404933,5506,296.1834239,47.3587776,Jupiter-like
Kepler-525 b,Kepler-525,Transit,2016,3.54,,18.68421,5536,296.1834239,47.3587776,Neptune-like
Kepler-525 b,Kepler-525,Transit,2016,3.64,,18.68404933,5546,296.1834239,47.3587776,Neptune-like
Kepler-525 b,Kepler-525,Transit,2016,3.64,,18.68405716,5548,296.1834239,47.3587776,Neptune-like
Kepler-1367 b,Kepler-1367,Transit,2016,0.899,,,4342,288.4166786,47.8787308,Earth-like
Kepler-1367 b,Kepler-1367,Transit,2016,0.85,,1.574090272,3954,288.4166786,47.8787308,Earth-like
Kepler-1367 b,Kepler-1367,Transit,2016,0.85,,1.574090272,3954,288.4166786,47.8787308,Earth-like
Kepler-1367 b,Kepler-1367,Transit,2016,0.93,,1.574090323,4313,288.4166786,47.8787308,Earth-like
Kepler-1367 b,Kepler-1367,Transit,2016,0.85,,1.574090272,3954,288.4166786,47.8787308,Earth-like
Kepler-1367 b,Kepler-1367,Transit,2016,0.92,,1.574090272,4106,288.4166786,47.8787308,Earth-like
Kepler-1367 b,Kepler-1367,Transit,2016,0.82,,1.5740872,4121,288.4166786,47.8787308,Earth-like
Kepler-526 b,Kepler-526,Transit,2016,2.58,,,5798,297.6509281,47.3962246,Neptune-like
Kepler-526 b,Kepler-526,Transit,2016,2.615,,5.458498316,5798,297.6509281,47.3962246,Neptune-like
Kepler-526 b,Kepler-526,Transit,2016,2.18,,5.458498316,5716,297.6509281,47.3962246,Neptune-like
Kepler-526 b,Kepler-526,Transit,2016,1.99,,5.458498316,5894,297.6509281,47.3962246,Neptune-like
Kepler-526 b,Kepler-526,Transit,2016,2.18,,5.458498316,5716,297.6509281,47.3962246,Neptune-like
Kepler-526 b,Kepler-526,Transit,2016,2.18,,5.458498316,5716,297.6509281,47.3962246,Neptune-like
Kepler-526 b,Kepler-526,Transit,2016,1.91,,5.45849914,5914,297.6509281,47.3962246,Neptune-like
Kepler-526 b,Kepler-526,Transit,2016,1.84,,5.45851,5719,297.6509281,47.3962246,Neptune-like
Kepler-1359 b,Kepler-1359,Transit,2016,2.295,,,4699,289.538818,41.8928154,Neptune-like
Kepler-1359 b,Kepler-1359,Transit,2016,4.1,,59.49786,4652,289.538818,41.8928154,Jupiter-like
Kepler-1359 b,Kepler-1359,Transit,2016,2.92,,59.4969009,4817,289.538818,41.8928154,Neptune-like
Kepler-1359 b,Kepler-1359,Transit,2016,3.24,,59.4970952,4817,289.538818,41.8928154,Neptune-like
Kepler-1359 b,Kepler-1359,Transit,2016,3.24,,59.4970952,4817,289.538818,41.8928154,Neptune-like
Kepler-1359 b,Kepler-1359,Transit,2016,2.511,,59.4970952,4699,289.538818,41.8928154,Neptune-like
Kepler-1359 b,Kepler-1359,Transit,2016,3.24,,59.4970952,4817,289.538818,41.8928154,Neptune-like
Kepler-1360 b,Kepler-1360,Transit,2016,3.4,,40.5286413,6778,300.3440482,45.6231826,Neptune-like
Kepler-1360 b,Kepler-1360,Transit,2016,4.023,,,6438,300.3440482,45.6231826,Jupiter-like
Kepler-1360 b,Kepler-1360,Transit,2016,2.2,,40.5286413,6269,300.3440482,45.6231826,Neptune-like
Kepler-1360 b,Kepler-1360,Transit,2016,5.92,,40.5289885,6443,300.3440482,45.6231826,Jupiter-like
Kepler-1360 b,Kepler-1360,Transit,2016,2.6,,40.52797,6182,300.3440482,45.6231826,Neptune-like
Kepler-1360 b,Kepler-1360,Transit,2016,2.2,,40.5286413,6269,300.3440482,45.6231826,Neptune-like
Kepler-1360 b,Kepler-1360,Transit,2016,2.2,,40.5286413,6269,300.3440482,45.6231826,Neptune-like
Kepler-1361 b,Kepler-1361,Transit,2016,1,,3.57554956,5213,283.5653603,46.9042278,Earth-like
Kepler-1361 b,Kepler-1361,Transit,2016,0.838,,3.57554956,5037,283.5653603,46.9042278,Earth-like
Kepler-1361 b,Kepler-1361,Transit,2016,0.82,,3.575547,5122,283.5653603,46.9042278,Earth-like
Kepler-1361 b,Kepler-1361,Transit,2016,0.86,,3.57554956,5131,283.5653603,46.9042278,Earth-like
Kepler-1361 b,Kepler-1361,Transit,2016,1,,3.57554956,5213,283.5653603,46.9042278,Earth-like
Kepler-1361 b,Kepler-1361,Transit,2016,0.749,,,5037,283.5653603,46.9042278,Earth-like
Kepler-1361 b,Kepler-1361,Transit,2016,1,,3.57554956,5213,283.5653603,46.9042278,Earth-like
Kepler-1361 b,Kepler-1361,Transit,2016,0.89,,3.57551429,5213,283.5653603,46.9042278,Earth-like
Kepler-1362 b,Kepler-1362,Transit,2016,2.35,,136.205112,4648,288.5385574,40.8771276,Neptune-like
Kepler-1362 b,Kepler-1362,Transit,2016,2.43,,136.205626,4650,288.5385574,40.8771276,Neptune-like
Kepler-1362 b,Kepler-1362,Transit,2016,2.6,,136.205626,4857,288.5385574,40.8771276,Neptune-like
Kepler-1362 b,Kepler-1362,Transit,2016,2.31,,136.2053,4786,288.5385574,40.8771276,Neptune-like
Kepler-1362 b,Kepler-1362,Transit,2016,2.499,,,4651,288.5385574,40.8771276,Neptune-like
Kepler-1362 b,Kepler-1362,Transit,2016,2.43,,136.205626,4650,288.5385574,40.8771276,Neptune-like
Kepler-1362 b,Kepler-1362,Transit,2016,2.43,,136.205626,4650,288.5385574,40.8771276,Neptune-like
Kepler-1363 b,Kepler-1363,Transit,2016,1.134,,,4888,296.9964872,49.2563228,Earth-like
Kepler-1363 b,Kepler-1363,Transit,2016,1.29,,2.94194094,4901,296.9964872,49.2563228,Earth-like
Kepler-1363 b,Kepler-1363,Transit,2016,1.29,,2.94194094,4901,296.9964872,49.2563228,Earth-like
Kepler-1363 b,Kepler-1363,Transit,2016,1.25,,2.94194094,4839,296.9964872,49.2563228,Earth-like
Kepler-1363 b,Kepler-1363,Transit,2016,1.22,,2.94194296,4901,296.9964872,49.2563228,Earth-like
Kepler-1363 b,Kepler-1363,Transit,2016,1.29,,2.94194094,4901,296.9964872,49.2563228,Earth-like
Kepler-1363 b,Kepler-1363,Transit,2016,1.18,,2.941938,4863,296.9964872,49.2563228,Earth-like
Kepler-1364 b,Kepler-1364,Transit,2016,1.94,,13.32196237,6982,295.1521334,49.5876179,Neptune-like
Kepler-1364 b,Kepler-1364,Transit,2016,1.94,,13.32196237,6982,295.1521334,49.5876179,Neptune-like
Kepler-1364 b,Kepler-1364,Transit,2016,1.7,,13.32191,7007,295.1521334,49.5876179,Neptune-like
Kepler-1364 b,Kepler-1364,Transit,2016,2.88,,13.32191461,6995,295.1521334,49.5876179,Neptune-like
Kepler-1364 b,Kepler-1364,Transit,2016,1.94,,13.32196237,6982,295.1521334,49.5876179,Neptune-like
Kepler-1364 b,Kepler-1364,Transit,2016,2.15,,13.32196237,6805,295.1521334,49.5876179,Neptune-like
Kepler-1365 b,Kepler-1365,Transit,2016,0.79,,7.69993485,5831,292.1996573,42.0459944,Earth-like
Kepler-1365 b,Kepler-1365,Transit,2016,0.92,,7.69994466,5727,292.1996573,42.0459944,Earth-like
Kepler-1365 b,Kepler-1365,Transit,2016,0.79,,7.69993485,5831,292.1996573,42.0459944,Earth-like
Kepler-1365 b,Kepler-1365,Transit,2016,1.372,,,5700,292.1996573,42.0459944,Earth-like
Kepler-1365 b,Kepler-1365,Transit,2016,0.92,,7.69993485,5770,292.1996573,42.0459944,Earth-like
Kepler-1365 b,Kepler-1365,Transit,2016,0.75,,7.699939,5789,292.1996573,42.0459944,Earth-like
Kepler-1365 b,Kepler-1365,Transit,2016,1.384,,7.69993485,5700,292.1996573,42.0459944,Earth-like
Kepler-1365 b,Kepler-1365,Transit,2016,0.79,,7.69993485,5831,292.1996573,42.0459944,Earth-like
Kepler-1366 b,Kepler-1366,Transit,2016,1.43,,2.164570968,4070,285.0648845,41.5548464,Earth-like
Kepler-521 b,Kepler-521,Transit,2016,3.02,,22.20809549,6336,298.8163801,43.9980203,Neptune-like
Kepler-1352 b,Kepler-1352,Transit,2016,0.84,,1.877872,6333,290.6937988,48.7014417,Earth-like
Kepler-1352 b,Kepler-1352,Transit,2016,0.81,,1.877882748,6324,290.6937988,48.7014417,Earth-like
Kepler-1352 b,Kepler-1352,Transit,2016,0.89,,1.877882748,6118,290.6937988,48.7014417,Earth-like
Kepler-1352 b,Kepler-1352,Transit,2016,0.78,,1.877878538,6324,290.6937988,48.7014417,Earth-like
Kepler-1352 b,Kepler-1352,Transit,2016,0.81,,1.877882748,6324,290.6937988,48.7014417,Earth-like
Kepler-1352 b,Kepler-1352,Transit,2016,0.886,,1.877882748,5870,290.6937988,48.7014417,Earth-like
Kepler-1352 b,Kepler-1352,Transit,2016,0.81,,1.877882748,6324,290.6937988,48.7014417,Earth-like
Kepler-1352 b,Kepler-1352,Transit,2016,0.88,,,5870,290.6937988,48.7014417,Earth-like
Kepler-1353 b,Kepler-1353,Transit,2016,2.03,,24.7543966,4852,295.7353911,42.5762317,Neptune-like
Kepler-1353 b,Kepler-1353,Transit,2016,1.8,,24.7543966,4776,295.7353911,42.5762317,Neptune-like
Kepler-1353 b,Kepler-1353,Transit,2016,2.03,,24.7543966,4852,295.7353911,42.5762317,Neptune-like
Kepler-1353 b,Kepler-1353,Transit,2016,2.03,,24.7543966,4852,295.7353911,42.5762317,Neptune-like
Kepler-1353 b,Kepler-1353,Transit,2016,2.06,,24.7545,4769,295.7353911,42.5762317,Neptune-like
Kepler-1353 b,Kepler-1353,Transit,2016,2.1,,24.7543849,4852,295.7353911,42.5762317,Neptune-like
Kepler-1353 b,Kepler-1353,Transit,2016,1.86,,,4847,295.7353911,42.5762317,Neptune-like
Kepler-1354 b,Kepler-1354,Transit,2016,3.4,,,6170,291.2451266,37.7590079,Neptune-like
Kepler-1354 b,Kepler-1354,Transit,2016,2.48,,76.613377,6170,291.2451266,37.7590079,Neptune-like
Kepler-1354 b,Kepler-1354,Transit,2016,2.48,,76.613377,6170,291.2451266,37.7590079,Neptune-like
Kepler-1354 b,Kepler-1354,Transit,2016,2.97,,76.613377,6168,291.2451266,37.7590079,Neptune-like
Kepler-1354 b,Kepler-1354,Transit,2016,2.48,,76.613377,6170,291.2451266,37.7590079,Neptune-like
Kepler-1354 b,Kepler-1354,Transit,2016,2.61,,76.6139446,6173,291.2451266,37.7590079,Neptune-like
Kepler-1354 b,Kepler-1354,Transit,2016,2.7,,76.6147,6185,291.2451266,37.7590079,Neptune-like
Kepler-1355 b,Kepler-1355,Transit,2016,1.38,,1.2895886,5444,283.7414249,49.0679833,Earth-like
Kepler-1355 b,Kepler-1355,Transit,2016,1.308,,,5475,283.7414249,49.0679833,Earth-like
Kepler-1355 b,Kepler-1355,Transit,2016,1.46,,1.289588112,5352,283.7414249,49.0679833,Earth-like
Kepler-1355 b,Kepler-1355,Transit,2016,1.39,,1.289588112,5471,283.7414249,49.0679833,Earth-like
Kepler-1355 b,Kepler-1355,Transit,2016,1.38,,1.289590179,5467,283.7414249,49.0679833,Earth-like
Kepler-1355 b,Kepler-1355,Transit,2016,1.39,,1.289588112,5471,283.7414249,49.0679833,Earth-like
Kepler-1355 b,Kepler-1355,Transit,2016,1.39,,1.289588112,5471,283.7414249,49.0679833,Earth-like
Kepler-1356 b,Kepler-1356,Transit,2016,1.45,,0.634002937,5238,290.9953825,43.2438792,Earth-like
Kepler-1356 b,Kepler-1356,Transit,2016,1.45,,0.634002937,5238,290.9953825,43.2438792,Earth-like
Kepler-1356 b,Kepler-1356,Transit,2016,1.45,,0.634002937,5238,290.9953825,43.2438792,Earth-like
Kepler-1356 b,Kepler-1356,Transit,2016,1.322,,,5228,290.9953825,43.2438792,Earth-like
Kepler-1356 b,Kepler-1356,Transit,2016,1.35,,0.634003002,5226,290.9953825,43.2438792,Earth-like
Kepler-1356 b,Kepler-1356,Transit,2016,1.53,,0.634002937,5106,290.9953825,43.2438792,Neptune-like
Kepler-1356 b,Kepler-1356,Transit,2016,1.31,,0.6340034,5034,290.9953825,43.2438792,Earth-like
Kepler-1357 b,Kepler-1357,Transit,2016,1.22,,3.00912491,5713,291.5480665,50.3532584,Earth-like
Kepler-1357 b,Kepler-1357,Transit,2016,1.12,,3.0091324,5834,291.5480665,50.3532584,Earth-like
Kepler-1357 b,Kepler-1357,Transit,2016,1.12,,3.0091324,5834,291.5480665,50.3532584,Earth-like
Kepler-1357 b,Kepler-1357,Transit,2016,1.26,,3.009121,5900,291.5480665,50.3532584,Earth-like
Kepler-1357 b,Kepler-1357,Transit,2016,1.28,,3.0091324,5597,291.5480665,50.3532584,Earth-like
Kepler-1357 b,Kepler-1357,Transit,2016,1.12,,3.0091324,5834,291.5480665,50.3532584,Earth-like
Kepler-1357 b,Kepler-1357,Transit,2016,1.22,,,5708,291.5480665,50.3532584,Earth-like
Kepler-1358 b,Kepler-1358,Transit,2016,1.16,,7.06317341,5305,286.1705469,43.0089,Earth-like
Kepler-1358 b,Kepler-1358,Transit,2016,1.21,,7.06321927,5305,286.1705469,43.0089,Earth-like
Kepler-1358 b,Kepler-1358,Transit,2016,1.12,,7.06317341,5181,286.1705469,43.0089,Earth-like
Kepler-1358 b,Kepler-1358,Transit,2016,1.16,,7.06317341,5305,286.1705469,43.0089,Earth-like
Kepler-1358 b,Kepler-1358,Transit,2016,1.16,,7.06317341,5305,286.1705469,43.0089,Earth-like
Kepler-1358 b,Kepler-1358,Transit,2016,1.147,,,5297,286.1705469,43.0089,Earth-like
Kepler-1358 b,Kepler-1358,Transit,2016,1.4,,7.063161,5318,286.1705469,43.0089,Earth-like
Kepler-1359 b,Kepler-1359,Transit,2016,2.83,,59.4970952,4709,289.538818,41.8928154,Neptune-like
Kepler-1348 b,Kepler-1348,Transit,2016,1.48,,27.5722742,5977,292.0874126,49.788709,Earth-like
Kepler-1348 b,Kepler-1348,Transit,2016,1.48,,27.5722742,5977,292.0874126,49.788709,Earth-like
Kepler-1348 b,Kepler-1348,Transit,2016,2.193,,,5911,292.0874126,49.788709,Neptune-like
Kepler-1348 b,Kepler-1348,Transit,2016,1.94,,27.5722742,5911,292.0874126,49.788709,Neptune-like
Kepler-1348 b,Kepler-1348,Transit,2016,1.48,,27.5722742,5977,292.0874126,49.788709,Earth-like
Kepler-1348 b,Kepler-1348,Transit,2016,1.63,,27.5724,6058,292.0874126,49.788709,Neptune-like
Kepler-1348 b,Kepler-1348,Transit,2016,1.94,,27.5722144,5912,292.0874126,49.788709,Neptune-like
Kepler-1349 b,Kepler-1349,Transit,2016,0.7,,2.12821621,5952,286.3385562,48.7442697,Earth-like
Kepler-1349 b,Kepler-1349,Transit,2016,0.697,,,5970,286.3385562,48.7442697,Earth-like
Kepler-1349 b,Kepler-1349,Transit,2016,0.69,,2.12823928,5998,286.3385562,48.7442697,Earth-like
Kepler-1349 b,Kepler-1349,Transit,2016,0.694,,2.12823928,5970,286.3385562,48.7442697,Earth-like
Kepler-1349 b,Kepler-1349,Transit,2016,0.7,,2.12823928,6086,286.3385562,48.7442697,Earth-like
Kepler-1349 b,Kepler-1349,Transit,2016,0.69,,2.12823928,5998,286.3385562,48.7442697,Earth-like
Kepler-1349 b,Kepler-1349,Transit,2016,0.51,,2.1282478,5998,286.3385562,48.7442697,Earth-like
Kepler-1349 b,Kepler-1349,Transit,2016,0.69,,2.12823928,5998,286.3385562,48.7442697,Earth-like
Kepler-1350 b,Kepler-1350,Transit,2016,2.9,,4.49685,3831,288.250611,46.6794847,Neptune-like
Kepler-1350 b,Kepler-1350,Transit,2016,2.52,,4.4968604,3827,288.250611,46.6794847,Neptune-like
Kepler-1350 b,Kepler-1350,Transit,2016,2.29,,,3698,288.250611,46.6794847,Neptune-like
Kepler-1350 b,Kepler-1350,Transit,2016,2.13,,4.4968604,3698,288.250611,46.6794847,Neptune-like
Kepler-1350 b,Kepler-1350,Transit,2016,2.13,,4.4968604,3698,288.250611,46.6794847,Neptune-like
Kepler-1350 b,Kepler-1350,Transit,2016,2.13,,4.4968604,3698,288.250611,46.6794847,Neptune-like
Kepler-1350 b,Kepler-1350,Transit,2016,2.33,,4.5,,288.250611,46.6794847,Neptune-like
Kepler-1350 b,Kepler-1350,Transit,2016,1.93,,4.49686066,3698,288.250611,46.6794847,Neptune-like
Kepler-515 b,Kepler-515,Transit,2016,1.75,,19.96371318,5780,290.493913,52.055611,Neptune-like
Kepler-515 b,Kepler-515,Transit,2016,1.75,,19.96371318,5780,290.493913,52.055611,Neptune-like
Kepler-515 b,Kepler-515,Transit,2016,1.46,,19.96371318,5293,290.493913,52.055611,Earth-like
Kepler-515 b,Kepler-515,Transit,2016,1.5,,19.96367208,5250,290.493913,52.055611,Neptune-like
Kepler-515 b,Kepler-515,Transit,2016,1.43,,19.96359,5780,290.493913,52.055611,Earth-like
Kepler-515 b,Kepler-515,Transit,2016,1.75,,19.96371318,5780,290.493913,52.055611,Neptune-like
Kepler-1351 b,Kepler-1351,Transit,2016,0.65,,0.916140768,4439,293.6084289,42.1978746,Earth-like
Kepler-1351 b,Kepler-1351,Transit,2016,0.6,,0.916142298,4374,293.6084289,42.1978746,Earth-like
Kepler-1351 b,Kepler-1351,Transit,2016,0.551,,,4365,293.6084289,42.1978746,Earth-like
Kepler-1351 b,Kepler-1351,Transit,2016,0.6,,0.916140768,4374,293.6084289,42.1978746,Earth-like
Kepler-1351 b,Kepler-1351,Transit,2016,0.59,,0.916139,4410,293.6084289,42.1978746,Earth-like
Kepler-1351 b,Kepler-1351,Transit,2016,0.6,,0.916140768,4374,293.6084289,42.1978746,Earth-like
Kepler-1351 b,Kepler-1351,Transit,2016,0.6,,0.916140768,4374,293.6084289,42.1978746,Earth-like
Kepler-521 b,Kepler-521,Transit,2016,3.71,,22.20813214,6652,298.8163801,43.9980203,Neptune-like
Kepler-521 b,Kepler-521,Transit,2016,3.71,,22.20813214,6652,298.8163801,43.9980203,Neptune-like
Kepler-521 b,Kepler-521,Transit,2016,4.3,,22.20792,6658,298.8163801,43.9980203,Jupiter-like
Kepler-521 b,Kepler-521,Transit,2016,3.591,,,6563,298.8163801,43.9980203,Neptune-like
Kepler-521 b,Kepler-521,Transit,2016,3.18,,22.20813214,6406,298.8163801,43.9980203,Neptune-like
Kepler-521 b,Kepler-521,Transit,2016,3.559,,22.20813214,6563,298.8163801,43.9980203,Neptune-like
Kepler-521 b,Kepler-521,Transit,2016,3.71,,22.20813214,6652,298.8163801,43.9980203,Neptune-like
Kepler-1341 b,Kepler-1341,Transit,2016,1.93,,132.9955,4535,280.5116813,44.1593503,Neptune-like
Kepler-1341 b,Kepler-1341,Transit,2016,2.7,,132.9968322,4530,280.5116813,44.1593503,Neptune-like
Kepler-1341 b,Kepler-1341,Transit,2016,2.7,,132.9968322,4530,280.5116813,44.1593503,Neptune-like
Kepler-1341 b,Kepler-1341,Transit,2016,2.7,,132.9968322,4530,280.5116813,44.1593503,Neptune-like
Kepler-1341 b,Kepler-1341,Transit,2016,2.787,,,4683,280.5116813,44.1593503,Neptune-like
Kepler-1341 b,Kepler-1341,Transit,2016,2.968,,132.9968322,4683,280.5116813,44.1593503,Neptune-like
Kepler-1341 b,Kepler-1341,Transit,2016,2.51,,132.9955503,4523,280.5116813,44.1593503,Neptune-like
Kepler-1341 b,Kepler-1341,Transit,2016,2.99,,132.9968322,4662,280.5116813,44.1593503,Neptune-like
Kepler-1342 b,Kepler-1342,Transit,2016,1.66,,2.215710358,5527,297.0200549,43.4325382,Neptune-like
Kepler-1342 b,Kepler-1342,Transit,2016,1.64,,2.215710358,5417,297.0200549,43.4325382,Neptune-like
Kepler-1342 b,Kepler-1342,Transit,2016,1.584,,,5417,297.0200549,43.4325382,Neptune-like
Kepler-1342 b,Kepler-1342,Transit,2016,1.64,,2.215710358,5417,297.0200549,43.4325382,Neptune-like
Kepler-1342 b,Kepler-1342,Transit,2016,1.89,,2.21571,5214,297.0200549,43.4325382,Neptune-like
Kepler-1342 b,Kepler-1342,Transit,2016,1.64,,2.215710358,5417,297.0200549,43.4325382,Neptune-like
Kepler-1342 b,Kepler-1342,Transit,2016,1.7,,2.21571296,5417,297.0200549,43.4325382,Neptune-like
Kepler-1343 b,Kepler-1343,Transit,2016,2.318,,,6212,294.294483,50.725385,Neptune-like
Kepler-1343 b,Kepler-1343,Transit,2016,2.11,,3.35183158,6208,294.294483,50.725385,Neptune-like
Kepler-1343 b,Kepler-1343,Transit,2016,1.93,,3.35183158,5759,294.294483,50.725385,Neptune-like
Kepler-1343 b,Kepler-1343,Transit,2016,2.3,,3.351824,6202,294.294483,50.725385,Neptune-like
Kepler-1343 b,Kepler-1343,Transit,2016,2.11,,3.35183158,6208,294.294483,50.725385,Neptune-like
Kepler-1343 b,Kepler-1343,Transit,2016,1.88,,3.35184041,6198,294.294483,50.725385,Neptune-like
Kepler-1343 b,Kepler-1343,Transit,2016,2.11,,3.35183158,6208,294.294483,50.725385,Neptune-like
Kepler-1344 b,Kepler-1344,Transit,2016,1.78,,4.76831033,6237,287.0862799,46.9457998,Neptune-like
Kepler-1344 b,Kepler-1344,Transit,2016,1.79,,4.7683049,6237,287.0862799,46.9457998,Neptune-like
Kepler-1344 b,Kepler-1344,Transit,2016,1.79,,4.7683049,6237,287.0862799,46.9457998,Neptune-like
Kepler-1344 b,Kepler-1344,Transit,2016,1.845,,,5815,287.0862799,46.9457998,Neptune-like
Kepler-1344 b,Kepler-1344,Transit,2016,1.84,,4.7683049,5981,287.0862799,46.9457998,Neptune-like
Kepler-1344 b,Kepler-1344,Transit,2016,1.73,,4.768313,5986,287.0862799,46.9457998,Neptune-like
Kepler-1344 b,Kepler-1344,Transit,2016,1.79,,4.7683049,6237,287.0862799,46.9457998,Neptune-like
Kepler-1344 b,Kepler-1344,Transit,2016,1.814,,4.7683049,5815,287.0862799,46.9457998,Neptune-like
Kepler-1345 b,Kepler-1345,Transit,2016,2.17,,44.6169557,6763,292.4779428,46.022821,Neptune-like
Kepler-1345 b,Kepler-1345,Transit,2016,2.691,,44.6169557,6333,292.4779428,46.022821,Neptune-like
Kepler-1345 b,Kepler-1345,Transit,2016,2.17,,44.6169557,6763,292.4779428,46.022821,Neptune-like
Kepler-1345 b,Kepler-1345,Transit,2016,2.36,,44.6169557,6449,292.4779428,46.022821,Neptune-like
